date,port_throughput,freight_rate,otif_rate
2021-07-07,133785.46216990496,10056.155556178668,0.7602185694175388
2021-07-08,132258.4879096008,10105.417245808641,0.7875960451663018
2021-07-09,130942.97411468653,9756.42185195691,0.8078084151974866
2021-07-10,133099.80509706782,9646.916114955722,0.7710872322136817
2021-07-11,135725.30819088803,9545.464592655393,0.7712854725531487
2021-07-12,134459.81948398132,10013.846894267335,0.8103136364464966
2021-07-13,131558.65902481606,9691.118269258826,0.7985404294528865
2021-07-14,134414.32447378506,9480.75643351188,0.8009839098623477
2021-07-15,134855.6840812514,9988.593234617345,0.7772451399589979
2021-07-16,132333.62204718744,10409.020378806485,0.7930879785738271
2021-07-17,134424.21698139282,9908.749254620723,0.7722730056719509
2021-07-18,134247.6988610374,10077.204553427804,0.8267059523337437
2021-07-19,131858.88412035516,9925.415231855766,0.8310574800417126
2021-07-20,134872.9165579081,9888.814391116799,0.7446143641328572
2021-07-21,135290.3484702125,10091.950579961356,0.7721146741942277
2021-07-22,136345.1880868329,9849.623336134848,0.7551041223472976
2021-07-23,136295.81422231405,9960.699669395734,0.7804992819677931
2021-07-24,131440.76562766114,9971.103729429331,0.7974968609062892
2021-07-25,132327.07138067213,9772.689039070294,0.7565106434090442
2021-07-26,135238.08686696296,10104.258561314982,0.7723442056062406
2021-07-27,135239.51767060612,9870.401101677371,0.7698812788375551
2021-07-28,135244.56386021903,9753.78698272666,0.8062180198819684
2021-07-29,141921.00817943146,10011.780944948085,0.8020803301110876
2021-07-30,135356.9196804479,9724.328341484572,0.7783478733998824
2021-07-31,136484.34501555568,9909.20113092538,0.805304626164182
2021-08-01,136117.7409781121,9901.284061731489,0.7835995974623821
2021-08-02,135507.46154504243,10119.82993583542,0.7918503466902185
2021-08-03,133567.47151477967,9997.13343085387,0.8502035627089561
2021-08-04,135707.64257693867,9896.731354137624,0.8402138315537104
2021-08-05,132634.0871567193,10064.832967335486,0.7610125628921721
2021-08-06,133694.4516754058,10178.864178907668,0.8248919725363753
2021-08-07,133184.0119093828,10011.927691983354,0.8243418966347478
2021-08-08,134303.41963126796,9901.979116290431,0.7655521013374215
2021-08-09,138752.18897211153,9637.084307460498,0.8245633293126459
2021-08-10,130369.79850323648,9685.97178292423,0.8461379575523766
2021-08-11,135456.55384849204,9837.492536277146,0.7663236558126676
2021-08-12,130836.54736384665,9776.177998324998,0.7724749153695721
2021-08-13,133094.2981833123,9860.22913976854,0.8305298440053052
2021-08-14,136190.48179533798,9908.496346953827,0.8081448593247695
2021-08-15,134113.79652014436,10002.647874454527,0.8165442882571857
2021-08-16,131800.64393404027,9882.152529580138,0.8102176764920149
2021-08-17,132494.6707626236,9993.095575565972,0.8117208776278444
2021-08-18,135251.8752341211,9908.23309137153,0.7602058361506675
2021-08-19,132397.61669585426,9499.787856747507,0.8314195311986435
2021-08-20,134255.22045254897,9706.557052863305,0.8350876997728333
2021-08-21,133875.70039284023,9865.149582091508,0.7931182776779592
2021-08-22,132441.92921789835,9651.571106276384,0.7986956915055842
2021-08-23,137991.9332733067,10013.038762452625,0.7540667749233284
2021-08-24,134929.16509203642,10198.746144530898,0.8154276426805351
2021-08-25,129566.7179357559,10135.891310010396,0.8171617232514243
2021-08-26,133944.01177103983,9848.993327093665,0.7981342694900208
2021-08-27,132200.0865740215,10189.370090258473,0.8337306007961152
2021-08-28,135179.57369052412,9920.50131593768,0.7899776830706018
2021-08-29,131839.24147593713,9822.893591882425,0.816938177776808
2021-08-30,133142.9540725083,9767.17321500662,0.7694100698392365
2021-08-31,134329.15560073458,9828.902772025956,0.7992934354737729
2021-09-01,134996.09993228558,9811.304307224113,0.794769372262915
2021-09-02,130808.10624384879,9922.565877016232,0.8067592376612283
2021-09-03,132482.5559337357,9920.140390359882,0.7889141921349992
2021-09-04,132143.3279550946,9888.177759789367,0.79605582212985
2021-09-05,131727.0742165385,9974.49915131673,0.8247814151432452
2021-09-06,136504.06436655988,10124.783733933502,0.7868970728828535
2021-09-07,133721.50878085318,10076.108267673273,0.7518026869778397
2021-09-08,130327.19229938686,9588.760808503803,0.8524875171261627
2021-09-09,134621.18530971903,9374.499136822167,0.8414436223607147
2021-09-10,136965.42416575202,10071.69030765919,0.7612321191468315
2021-09-11,134720.90632643306,9610.993547337026,0.8206912341573559
2021-09-12,129551.37978082352,9838.959168250349,0.7849107568834598
2021-09-13,131555.14313830424,9649.432605025788,0.8079046164599318
2021-09-14,134990.3421258262,9522.60208433043,0.8088267238704049
2021-09-15,130973.57716032975,9990.833679096168,0.7929677659905103
2021-09-16,133208.51104199188,10033.915127124514,0.7764870300324082
2021-09-17,133801.72960527625,9766.324976527416,0.7792837684305123
2021-09-18,130329.89767115822,9362.961559852552,0.7725142425355628
2021-09-19,131995.7885170153,9771.464090239815,0.7750453337530867
2021-09-20,125563.24538324747,9958.616742579596,0.7979846512985194
2021-09-21,129927.8834917724,9584.016589353036,0.7785272003266775
2021-09-22,131402.41756460487,9916.013848672468,0.8204615619713787
2021-09-23,129342.97824066615,9875.822856490811,0.8446173846600779
2021-09-24,135034.53352199707,9994.286087854403,0.7825984027588988
2021-09-25,128840.85054130811,9901.886823225792,0.8071821350160614
2021-09-26,130752.80376137373,9682.899922975424,0.8149905533090881
2021-09-27,131826.5517475816,10116.37097309341,0.8141600681275782
2021-09-28,134380.29510674835,9844.893719763893,0.8022786580374827
2021-09-29,128559.28409073979,9870.681688076076,0.8222804725507917
2021-09-30,133691.25964111107,9689.031965772198,0.8144674685804197
2021-10-01,131320.0678345731,9786.57206895731,0.7628701273301811
2021-10-02,129272.08167687427,9697.810937999007,0.8260746819316782
2021-10-03,132095.71255244617,9839.725230428478,0.8266187251180023
2021-10-04,131507.02235874158,10216.199100050406,0.7771014168746426
2021-10-05,129846.93831166519,9599.020137044441,0.8011381350634281
2021-10-06,131126.59758442093,9550.231047664141,0.8204998697843321
2021-10-07,130157.2197579012,10166.720354346986,0.7937205854126193
2021-10-08,131097.04663437066,9830.164515026665,0.8321893414329804
2021-10-09,132137.82823916827,9737.75766433383,0.8709161748385809
2021-10-10,133930.62305988432,10079.096111153804,0.7764204190209506
2021-10-11,128229.52524045904,9749.53502733599,0.7585686619053867
2021-10-12,134919.4097047934,10235.403039601526,0.8091145578681463
2021-10-13,126699.0484747231,10005.329232768767,0.8216468751537843
2021-10-14,130251.30266668371,9771.704738480548,0.793074008784657
2021-10-15,131684.99566156627,10300.291624371566,0.8435978198996311
2021-10-16,131025.74352129543,9747.229958726572,0.7598418260083026
2021-10-17,129175.73847114257,10016.334979337877,0.8207875586909483
2021-10-18,129964.3173858968,9927.317382626088,0.7818241753772333
2021-10-19,129356.09684455062,10127.350086033324,0.851581337186219
2021-10-20,129127.08253501778,10178.84702910771,0.8597754605950436
2021-10-21,131970.96831812282,9872.488581184269,0.7770003023664996
2021-10-22,130954.04624183237,9714.947138910653,0.7835132859227426
2021-10-23,128824.8046486962,9957.168103176487,0.8257876366093941
2021-10-24,131982.84588438057,9729.17356224702,0.7883860805063146
2021-10-25,130773.73537318922,10266.937047311541,0.7986376634620329
2021-10-26,131762.87065727482,9891.10962563154,0.8007616526162723
2021-10-27,131376.98380962058,9790.281210761344,0.7424098053140703
2021-10-28,128442.9328327163,9899.824543805524,0.799584867617173
2021-10-29,128966.41954517236,9593.006186335377,0.7793081667780748
2021-10-30,131569.93222446772,9667.65159814796,0.7852063153280069
2021-10-31,131287.3936261394,10101.60014904775,0.8433089601040644
2021-11-01,130018.94020110668,9729.681473273362,0.7623047931716224
2021-11-02,130292.3055770789,9651.22109414003,0.8243961556024394
2021-11-03,132612.73741267255,9967.47680279065,0.7916311120900458
2021-11-04,128876.9006062968,10096.830044826567,0.791607194945125
2021-11-05,131159.77968382905,10003.022837635755,0.8237111568815514
2021-11-06,129669.67097151894,10057.98467427268,0.8102015388370668
2021-11-07,129650.11626929621,9706.9590810064,0.8171183899165859
2021-11-08,132297.4242021851,9573.4989269807,0.8290455398159858
2021-11-09,131768.07994227918,10157.670752328939,0.7900607485045004
2021-11-10,131764.64078205804,9792.41101577819,0.7816328979647675
2021-11-11,132771.96057814293,9806.323341864385,0.7674454842032661
2021-11-12,130229.40600972348,10121.67173513398,0.7752376841006314
2021-11-13,131580.717297236,9966.821870253076,0.8884728327592618
2021-11-14,129628.70931459562,9946.29638439804,0.8373403874221036
2021-11-15,130933.02324301415,10287.66226057071,0.7594677690137595
2021-11-16,130062.86317511713,9725.50110712324,0.760326261297693
2021-11-17,130558.60279679028,10039.31574042429,0.8144559818515548
2021-11-18,131599.37814272352,9864.693301396235,0.816417943921339
2021-11-19,128820.05340448392,9906.552093798244,0.816466515059521
2021-11-20,134691.66028146452,10158.070284916876,0.7923513261933891
2021-11-21,128548.18205667623,9953.48671250107,0.7962363721999131
2021-11-22,128188.08770269158,9959.121738661846,0.8098363857247808
2021-11-23,132991.82574672575,10065.506951922654,0.8025767901887999
2021-11-24,132320.93044157609,9777.557900160893,0.733420988817574
2021-11-25,132050.67584325574,9682.249474210443,0.7931060110827443
2021-11-26,132126.75373044267,9640.672530482812,0.7744578069721907
2021-11-27,130915.95341882901,9455.906013020594,0.8052563425672554
2021-11-28,129219.0398170465,10259.961718492636,0.8895577700781023
2021-11-29,131240.93343503383,9627.62158096901,0.8110244499642292
2021-11-30,129813.40490473883,9803.555491004967,0.7905941094148281
2021-12-01,133198.95145168176,9791.986517353113,0.8276540450593176
2021-12-02,131038.10928056747,9908.373478501491,0.8144806366162765
2021-12-03,129767.2162693142,10009.582543056305,0.8126028347135553
2021-12-04,130863.84377580843,10018.07275982917,0.8182055177964702
2021-12-05,132423.2424693207,9728.905536052209,0.8616963069448863
2021-12-06,130562.99256085149,9811.639642617489,0.7660733469402226
2021-12-07,130141.2973142376,9901.122937081207,0.8142089623043437
2021-12-08,132370.5773235147,9794.411683355613,0.7722085661005539
2021-12-09,132472.7009769121,10165.161985405095,0.8166653793902675
2021-12-10,131070.47616803966,9941.430822137523,0.7724394046554172
2021-12-11,131245.8378515632,9989.754350628611,0.7874789955918475
2021-12-12,132757.44902387835,9974.898008760905,0.7911473025728628
2021-12-13,129504.42142533604,10076.559488133262,0.8292745015803413
2021-12-14,129694.63144792069,9877.611989985713,0.8275536333182725
2021-12-15,131183.28723398058,9581.584250262578,0.7626284787066085
2021-12-16,132305.46399461766,9920.431191813052,0.8016480233299955
2021-12-17,133467.8385148145,9709.765184312933,0.7787126043575249
2021-12-18,135911.79834727483,9733.856188330123,0.76224485267974
2021-12-19,134792.7786594022,9956.395290039867,0.793489488487269
2021-12-20,132875.1789830791,10086.32206218435,0.7907455163463255
2021-12-21,133275.75427381953,9842.46272485361,0.8728014945903657
2021-12-22,131428.50232784,9899.517973634966,0.812988794760821
2021-12-23,133517.26148947034,10177.737321650995,0.758671474977373
2021-12-24,133098.5571474245,9884.987930230436,0.7830567798748718
2021-12-25,134443.66489455124,10356.716878777579,0.830641498862882
2021-12-26,132266.79184531307,9949.025146676584,0.8626532831860978
2021-12-27,135083.5505523166,9483.313627327887,0.7524205006328613
2021-12-28,137234.42159369343,9985.677464988732,0.7436022684458287
2021-12-29,134075.89628275565,9910.783779353154,0.8561289552611535
2021-12-30,135221.60311587126,10092.045614801924,0.8116884253211272
2021-12-31,135923.42443576772,9968.274295848141,0.773951218043709
2022-01-01,128865.74918419908,9805.489790406169,0.8160388725836731
2022-01-02,130241.42876721683,9587.864301553825,0.7209275678294937
2022-01-03,129943.38538583173,9790.46225896327,0.8001012651979149
2022-01-04,130238.31587336978,9661.705781187391,0.8098346351852926
2022-01-05,128621.41692054231,9715.248143677081,0.827728104186135
2022-01-06,130340.54308062517,9948.611476130924,0.7695831214312239
2022-01-07,131411.12310601468,10164.419657725857,0.8025706148421008
2022-01-08,133440.43969765652,9908.916024428947,0.7722372612182125
2022-01-09,132579.04748284715,9590.34806766609,0.8076615126702296
2022-01-10,135088.45740950952,9917.988175325929,0.7731396103291093
2022-01-11,129368.1240730498,10067.936900619807,0.7877569748251935
2022-01-12,132767.23483975793,9706.196984035576,0.7701255381562931
2022-01-13,131508.00822441225,9800.893093173643,0.8195340872547098
2022-01-14,135638.5267093787,9830.177127062841,0.8257535334997
2022-01-15,129758.69777185548,9669.802787109329,0.7929613829012776
2022-01-16,129810.91318796143,9955.981498103323,0.8011471398488009
2022-01-17,130405.2366670121,9801.67874322177,0.7565422575609937
2022-01-18,127468.41313083643,9909.317823333507,0.7910097005597965
2022-01-19,130775.31121590617,9647.455860600458,0.7984938614887477
2022-01-20,130417.52482450343,9737.00559770497,0.8786237927308993
2022-01-21,132343.81867973082,9968.516490943983,0.7666409892267751
2022-01-22,132831.97774469596,9749.01655056885,0.8439253171625731
2022-01-23,136004.35941559135,10168.51891284266,0.8299057632039742
2022-01-24,134254.46009761895,9742.741867081833,0.8084190921347041
2022-01-25,131299.3700440858,9867.149010963905,0.852758614525854
2022-01-26,130753.81280787433,10008.273193796922,0.8111631641782059
2022-01-27,133629.77693249506,9537.624842444471,0.8116747758700379
2022-01-28,130098.53428113076,9468.679188243697,0.7984063804094736
2022-01-29,136492.6823285358,9515.25264933461,0.8367070664725589
2022-01-30,135277.04983448487,10072.44369454284,0.8328940770143266
2022-01-31,132065.80490816035,9709.09820628769,0.7812296813751137
2022-02-01,129661.3992129135,10330.652654208605,0.760422584162037
2022-02-02,120876.39667650926,9705.706238952253,0.7939105808781304
2022-02-03,118017.97624678988,9855.008980931912,0.7759988430680707
2022-02-04,120798.46431987025,10126.063672414855,0.7980942627615394
2022-02-05,115207.0779738299,10218.403221141878,0.8371231440405242
2022-02-06,117267.56749811982,10229.028320446108,0.7862809503473963
2022-02-07,118544.43144622642,10057.943812846235,0.7987152985606528
2022-02-08,118692.73638982077,10020.626033498673,0.8017406820442519
2022-02-09,117760.6453132574,9933.861879785392,0.8254529264661585
2022-02-10,119965.61519236943,9970.571666787258,0.7325933199804618
2022-02-11,116640.92257750066,9704.205269896998,0.7817989911570411
2022-02-12,118544.73555580531,9650.345598087019,0.8063385107683843
2022-02-13,119120.47674841444,9812.853444898064,0.8360023686928059
2022-02-14,119956.19383220932,9779.034373484044,0.7852429265748139
2022-02-15,120394.99914531443,9721.968649732351,0.7437034188187438
2022-02-16,131763.94678841325,9951.434710697926,0.8185913433789841
2022-02-17,130983.46137643301,10002.761224529459,0.7809391283352312
2022-02-18,136642.491071956,9828.924521682502,0.7643100002272892
2022-02-19,134784.1969252546,10106.29212224396,0.7812696383086033
2022-02-20,132652.00885637043,9581.99124481498,0.7944642392703246
2022-02-21,137277.68124315224,9771.140137394514,0.7818576600638537
2022-02-22,134430.10801447046,9666.05052673867,0.733833018287028
2022-02-23,136577.72737976603,9435.650629053394,0.826911985906614
2022-02-24,134371.546720551,9791.964776908242,0.8382462512383617
2022-02-25,138372.3974299548,9783.694374008901,0.8195456597401852
2022-02-26,137773.00566444115,10110.276785942759,0.7658694298872556
2022-02-27,133772.86703749438,9933.292135814063,0.7939552539815745
2022-02-28,136219.47877388174,9601.835395646041,0.7998043605431163
2022-03-01,135569.7245340161,10177.034235387495,0.8179638316868574
2022-03-02,137015.99256054484,10049.965422834504,0.8200502146615425
2022-03-03,132345.7899457463,9921.721186031931,0.7779747860366452
2022-03-04,135641.8300806659,9759.547787177016,0.8024598666924069
2022-03-05,136377.8842154195,9612.499721211063,0.8137184121384573
2022-03-06,130732.11965752897,9729.489174950324,0.8436746696644031
2022-03-07,131868.94037604955,10021.223215714146,0.8211351961947417
2022-03-08,130140.18977464794,10179.933714569006,0.8236717006212656
2022-03-09,133660.42016745548,10111.208120645297,0.8025147988378809
